5.000000000	-0.338515625	0.296656250	0.095173090	0.145484222
4.990000000	-0.332140625	0.298789062	0.102303171	0.148695824
4.980000000	-0.339718750	0.299523437	0.100163051	0.151975299
4.970000000	-0.344031250	0.301843750	0.100999558	0.152017477
4.960000000	-0.354937500	0.302609375	0.100275386	0.154542048
4.950000000	-0.339968750	0.300101563	0.100627078	0.150753123
4.940000000	-0.344437500	0.297554688	0.101298781	0.152338300
4.930000000	-0.345953125	0.303328125	0.107504062	0.154956446
4.920000000	-0.339828125	0.298875000	0.102925550	0.147998933
4.910000000	-0.352343750	0.307320312	0.104898856	0.152133805
4.900000000	-0.334625000	0.299960938	0.096466795	0.150079714
4.890000000	-0.336671875	0.301203125	0.106185583	0.154196440
4.880000000	-0.345343750	0.304250000	0.105678838	0.156532736
4.870000000	-0.347046875	0.305453125	0.104398044	0.155579921
4.860000000	-0.352062500	0.303585937	0.107890563	0.159537784
4.850000000	-0.332328125	0.298640625	0.104872602	0.154108595
4.840000000	-0.345046875	0.305109375	0.103151892	0.153228525
4.830000000	-0.331765625	0.296742187	0.101894758	0.151124909
4.820000000	-0.354890625	0.307304688	0.106086965	0.157962788
4.810000000	-0.346281250	0.304351563	0.111219209	0.158939740
4.800000000	-0.354953125	0.308367188	0.108358071	0.159213900
4.790000000	-0.330578125	0.299210938	0.108668553	0.154316161
4.780000000	-0.352515625	0.303656250	0.108718170	0.161205253
4.770000000	-0.348859375	0.302546875	0.106862935	0.162095643
4.760000000	-0.352828125	0.308226563	0.115441818	0.164578845
4.750000000	-0.376421875	0.302343750	0.105699397	0.163251234
4.740000000	-0.358500000	0.308093750	0.110509979	0.163278346
4.730000000	-0.368265625	0.309492187	0.116201939	0.167946406
4.720000000	-0.354859375	0.307765625	0.110118307	0.160146477
4.710000000	-0.353921875	0.305046875	0.110665585	0.161030778
4.700000000	-0.354625000	0.308289062	0.118984054	0.168144423
4.690000000	-0.375703125	0.312500000	0.115031396	0.168356876
4.680000000	-0.360750000	0.309851562	0.117698334	0.166816298
4.670000000	-0.358468750	0.306062500	0.109960956	0.162083659
4.660000000	-0.354875000	0.307625000	0.121509180	0.168212393
4.650000000	-0.350171875	0.304390625	0.113932803	0.160781787
4.640000000	-0.371296875	0.313835938	0.118094651	0.170878813
4.630000000	-0.370468750	0.316593750	0.120326236	0.175124322
4.620000000	-0.357500000	0.305679687	0.119169431	0.169251782
4.610000000	-0.360125000	0.310609375	0.115939589	0.167958039
4.600000000	-0.344156250	0.304210938	0.122827439	0.163823514
4.590000000	-0.369515625	0.312882812	0.125635143	0.174502485
4.580000000	-0.362390625	0.310828125	0.126473373	0.172274624
4.570000000	-0.370312500	0.316257813	0.130023291	0.177678952
4.560000000	-0.370500000	0.316820313	0.125978715	0.174968774
4.550000000	-0.362296875	0.307000000	0.119299268	0.169522747
4.540000000	-0.370515625	0.313640625	0.122779321	0.175201913
4.530000000	-0.363000000	0.309859375	0.121136061	0.172464334
4.520000000	-0.364781250	0.311531250	0.127246859	0.177153758
4.510000000	-0.363421875	0.310687500	0.126258236	0.176512736
4.500000000	-0.385093750	0.318312500	0.128759005	0.179692375
4.490000000	-0.364578125	0.311062500	0.130592713	0.176816133
4.480000000	-0.360937500	0.311679688	0.134107239	0.179594416
4.470000000	-0.353890625	0.304835938	0.128747720	0.176355748
4.460000000	-0.366953125	0.309242187	0.129782871	0.177617475
4.450000000	-0.352921875	0.307796875	0.127506674	0.174611481
4.440000000	-0.369500000	0.313929687	0.127457238	0.177554571
4.430000000	-0.367218750	0.318070312	0.131537294	0.179543690
4.420000000	-0.362156250	0.310945312	0.134421419	0.181623038
4.410000000	-0.379328125	0.319281250	0.140743840	0.186652888
4.400000000	-0.379562500	0.316984375	0.132298137	0.183229431
4.390000000	-0.370734375	0.317179688	0.135290595	0.180906801
4.380000000	-0.373593750	0.316601562	0.135720604	0.182251618
4.370000000	-0.377781250	0.321312500	0.145534157	0.189074928
4.360000000	-0.378437500	0.312617187	0.128333102	0.179171395
4.350000000	-0.378750000	0.315093750	0.137800238	0.186749680
4.340000000	-0.373593750	0.319984375	0.135731984	0.182065955
4.330000000	-0.390812500	0.322460938	0.139828173	0.186454960
4.320000000	-0.371031250	0.314273437	0.143423299	0.186547958
4.310000000	-0.382968750	0.317929687	0.135812091	0.185628665
4.300000000	-0.385890625	0.317554687	0.143312726	0.191365687
4.290000000	-0.370515625	0.315484375	0.147252691	0.188814393
4.280000000	-0.397984375	0.327320313	0.145436965	0.194841877
4.270000000	-0.380687500	0.322195313	0.145093893	0.193668563
4.260000000	-0.381453125	0.321585938	0.143095159	0.192236885
4.250000000	-0.367609375	0.315828125	0.146138467	0.186664183
4.240000000	-0.376937500	0.313718750	0.146644432	0.193589619
4.230000000	-0.381500000	0.317984375	0.143399002	0.191708037
4.220000000	-0.393312500	0.324664062	0.153418299	0.196550964
4.210000000	-0.368046875	0.320304688	0.154498760	0.190044629
4.200000000	-0.375984375	0.314750000	0.146243452	0.191312560
4.190000000	-0.386765625	0.322093750	0.152164212	0.198231470
4.180000000	-0.389203125	0.324468750	0.159481373	0.201836539
4.170000000	-0.389218750	0.326632812	0.158952851	0.200784884
4.160000000	-0.393203125	0.327335938	0.159677985	0.205531146
4.150000000	-0.395531250	0.324773437	0.150029350	0.197363507
4.140000000	-0.387343750	0.329578125	0.157234539	0.203771655
4.130000000	-0.387234375	0.325929687	0.159699601	0.201889055
4.120000000	-0.388343750	0.327000000	0.158622756	0.198516019
4.110000000	-0.383812500	0.326523438	0.165262604	0.203165387
4.100000000	-0.385250000	0.325781250	0.168683462	0.208747618
4.090000000	-0.396687500	0.322703125	0.157988620	0.203741587
4.080000000	-0.385625000	0.324257813	0.156314203	0.204229611
4.070000000	-0.396203125	0.330031250	0.164583356	0.207421986
4.060000000	-0.391328125	0.332789063	0.169432604	0.206028612
4.050000000	-0.390578125	0.328101562	0.168213208	0.210234373
4.040000000	-0.387921875	0.324695312	0.166157325	0.204848797
4.030000000	-0.384968750	0.323000000	0.163909327	0.205998387
4.020000000	-0.392546875	0.325492187	0.164217700	0.209060758
4.010000000	-0.397640625	0.330429688	0.169941321	0.207609145
4.000000000	-0.406312500	0.334046875	0.177269527	0.217783554
3.990000000	-0.397578125	0.326976562	0.170866933	0.212803099
3.980000000	-0.388296875	0.327554687	0.162554045	0.199740566
3.970000000	-0.406468750	0.329500000	0.169004022	0.218868325
3.960000000	-0.404296875	0.334234375	0.173811479	0.214032038
3.950000000	-0.377453125	0.324718750	0.169445840	0.207037654
3.940000000	-0.422468750	0.340460938	0.180834180	0.219461542
3.930000000	-0.409765625	0.330726563	0.169313924	0.211712068
3.920000000	-0.405906250	0.334140625	0.179740659	0.218680021
3.910000000	-0.399031250	0.325976562	0.174409180	0.215001692
3.900000000	-0.387250000	0.330867188	0.193859237	0.223615985
3.890000000	-0.404250000	0.333437500	0.185867196	0.222682760
3.880000000	-0.425875000	0.342546875	0.180384987	0.224297349
3.870000000	-0.413890625	0.335828125	0.186081586	0.225398650
3.860000000	-0.406828125	0.337078125	0.182742592	0.217436115
3.850000000	-0.413437500	0.337210938	0.189078154	0.221886016
3.840000000	-0.418750000	0.337289063	0.187369453	0.224295062
3.830000000	-0.407281250	0.332546875	0.187178434	0.221052863
3.820000000	-0.414812500	0.341375000	0.188917823	0.225802618
3.810000000	-0.400078125	0.331382812	0.194452188	0.226143709
3.800000000	-0.416125000	0.338320313	0.189556077	0.228722496
3.790000000	-0.415984375	0.341960938	0.200282266	0.232970079
3.780000000	-0.419500000	0.340875000	0.196868859	0.227974272
3.770000000	-0.430078125	0.337968750	0.191663025	0.229276256
3.760000000	-0.415125000	0.337656250	0.200351527	0.234607609
3.750000000	-0.430593750	0.346890625	0.210705732	0.240653749
3.740000000	-0.411859375	0.340328125	0.199275586	0.231103817
3.730000000	-0.419515625	0.344015625	0.210015076	0.233700267
3.720000000	-0.413890625	0.339789063	0.209574467	0.236665971
3.710000000	-0.417859375	0.340804688	0.203980586	0.237287807
3.700000000	-0.425046875	0.342734375	0.200149742	0.233065641
3.690000000	-0.414453125	0.340859375	0.211576385	0.241820985
3.680000000	-0.412593750	0.341851562	0.210931028	0.233125889
3.670000000	-0.413234375	0.339093750	0.203059279	0.230576460
3.660000000	-0.433968750	0.348453125	0.219548806	0.249369663
3.650000000	-0.430843750	0.347210937	0.218472780	0.244872579
3.640000000	-0.435031250	0.347851562	0.221126674	0.245365185
3.630000000	-0.434718750	0.349804688	0.217648972	0.245768599
3.620000000	-0.425593750	0.342507812	0.219881823	0.245717886
3.610000000	-0.429515625	0.346203125	0.228000380	0.253925025
3.600000000	-0.434500000	0.349117188	0.228875849	0.253719626
3.590000000	-0.427125000	0.343703125	0.225985812	0.247845568
3.580000000	-0.429906250	0.349828125	0.234388351	0.252536530
3.570000000	-0.439421875	0.351140625	0.231168715	0.257077502
3.560000000	-0.436234375	0.350648438	0.229236809	0.248585716
3.550000000	-0.430281250	0.346234375	0.218764430	0.249906161
3.540000000	-0.427953125	0.345570313	0.228533105	0.250247647
3.530000000	-0.420250000	0.346656250	0.233890730	0.251732255
3.520000000	-0.445390625	0.355234375	0.248658038	0.266317222
3.510000000	-0.437828125	0.350132812	0.242740889	0.261065625
3.500000000	-0.441578125	0.353882813	0.240016543	0.259349830
3.490000000	-0.443390625	0.354203125	0.244110357	0.260633550
3.480000000	-0.424984375	0.348164062	0.243098906	0.256149194
3.470000000	-0.442343750	0.354007813	0.246799418	0.262102629
3.460000000	-0.446281250	0.353312500	0.246537951	0.265084736
3.450000000	-0.451828125	0.356312500	0.259498763	0.272990924
3.440000000	-0.447968750	0.359351563	0.254080245	0.268851060
3.430000000	-0.445078125	0.356804687	0.257008126	0.268558605
3.420000000	-0.446375000	0.358031250	0.256648606	0.268636472
3.410000000	-0.430890625	0.347195312	0.239400229	0.260563347
3.400000000	-0.446656250	0.356351562	0.251078816	0.264379087
3.390000000	-0.450203125	0.357804688	0.262072366	0.271968220
3.380000000	-0.432000000	0.349921875	0.266569010	0.277440800
3.370000000	-0.452875000	0.360679687	0.271120882	0.285956078
3.360000000	-0.452312500	0.360507813	0.270192428	0.276683110
3.350000000	-0.455406250	0.361234375	0.268784349	0.281007275
3.340000000	-0.438953125	0.359335938	0.269455248	0.274315814
3.330000000	-0.443250000	0.357976563	0.275306478	0.282245906
3.320000000	-0.450671875	0.357187500	0.269202286	0.277292451
3.310000000	-0.463953125	0.367648437	0.287011114	0.290113564
3.300000000	-0.447562500	0.360234375	0.264095954	0.273090643
3.290000000	-0.455234375	0.361937500	0.284515491	0.283431212
3.280000000	-0.467031250	0.370570312	0.292607078	0.295002415
3.270000000	-0.456578125	0.363343750	0.275850812	0.277517541
3.260000000	-0.463250000	0.365492188	0.284825925	0.291288497
3.250000000	-0.464500000	0.363687500	0.291392757	0.294841135
3.240000000	-0.461937500	0.365195313	0.299456060	0.300089511
3.230000000	-0.459375000	0.364031250	0.288387577	0.289400150
3.220000000	-0.459609375	0.371265625	0.301874933	0.291642662
3.210000000	-0.464796875	0.364289062	0.297865349	0.295061928
3.200000000	-0.480265625	0.375554687	0.305208142	0.295892016
3.190000000	-0.458968750	0.370492187	0.309026836	0.292849686
3.180000000	-0.462937500	0.367093750	0.307582467	0.299145003
3.170000000	-0.456468750	0.364023437	0.292686810	0.291086472
3.160000000	-0.471609375	0.371515625	0.320841117	0.302460284
3.150000000	-0.468203125	0.372875000	0.299409004	0.289907619
3.140000000	-0.477484375	0.372968750	0.310656745	0.300327304
3.130000000	-0.467328125	0.367562500	0.313694462	0.302772344
3.120000000	-0.468546875	0.374093750	0.325493478	0.306746590
3.110000000	-0.478281250	0.382335938	0.332562498	0.309334267
3.100000000	-0.462140625	0.368421875	0.312890654	0.295300856
3.090000000	-0.470296875	0.371226563	0.327912997	0.309356894
3.080000000	-0.477812500	0.378250000	0.337311671	0.309512906
3.070000000	-0.469250000	0.376218750	0.339777716	0.305570435
3.060000000	-0.479296875	0.379117188	0.343986778	0.316011244
3.050000000	-0.473937500	0.375375000	0.342973065	0.316792295
3.040000000	-0.473906250	0.375187500	0.339590099	0.312366180
3.030000000	-0.502859375	0.385078125	0.342796641	0.322524720
3.020000000	-0.468250000	0.373554688	0.360167427	0.320047915
3.010000000	-0.484890625	0.378250000	0.355587666	0.323812209
3.000000000	-0.481765625	0.382789062	0.363485291	0.322577471
2.990000000	-0.483921875	0.380320313
